title,context,price,upload_date,location,status,imgUrl,url,condition
맥북에어 M1 8gb 256gb 팝니다 (21년 9월 ...,"맥북에어 M1 8gb 256gb 팝니다 (21년 9월 구매)
동생이 집에서만 사용했는데 한번 떨어뜨려서 찍힘 등 있습니다.
(아래 사진 참고)

액정보호필름은 재부착 해야하는 상태입니다. (사자마자 잘못붙인 상태에서 사용)

구성품은 정품 박스, 정품 충전기, 정품 충전기, 메뉴얼 입니다.

아래 상태 확인해보시고 대전/세종 직거래 선호합니다.

연락주세요.",650000,2024.05.19,대전광역시 유성구 노은3동,1,https://media.bunjang.co.kr/product/263701899_1_1715913178_w856.jpg,https://m.bunjang.co.kr/products/263701899?original=1&content_owner=81970181,사용감 적음
맥북에어 13인치 m1 스페이스그레이 팝니다,"22.06.14구매했습니다.
세부 스팩은 
화면 : 13인치
램 : 8gb
디스크 : 256gb 입니다.
주로 코딩이나 구글링, 유튜브 시청과 문서작성만 했습니다. 평균적으로 2-3시간씩 3-4일정도만 사용하여 기간대비 배터리가 짱짱한것을 볼 수 있습니다. 구성품은 모두 보유중이며 키스킨과 케이스도 드립니다. 구매직후 케이스 및 키스킨 사용하여 찍힘 기스 없이 S급 상태입니다. 케이스는 구매직후 바로 끼우는데 끼우는 과정에서 뒤측 양 모서리가 좀 깨져있습니다. 크게 사용하시는데는 문제 없습니다. 충전기는 약간의 사용감? 이 있을 수 있습니다. 이외 문의는 연락 주시면 빠르게 받겠습니다.",750000,2024.05.00,서울특별시 강동구 천호제1동,1,https://media.bunjang.co.kr/product/259156121_1_1715683754_w856.jpg,https://m.bunjang.co.kr/products/259156121?original=1&content_owner=12023341,사용감 없음
"2023맥북에어15, M2스그 16GB 256GB","맥북에어 15 스페이스 그레이(2023) 
M2 8코어, 16기가, 256기가

보증기간 24. 8.15 까지

풀박스 구성(박스, 충전기, 케이블)

23년 8월 구매한 제품이고 하자나 찍힘 전혀 없는 
S급 입니다.

얼마 전 중고 거래로 구매했다가 
윈도우로 돌아가려고 판매합니다! 

사이클은 사진보다 2~3정도 늘어났을 겁니다.

충북 대소 직거래 또는 택배거래 가능",1360000,2024.05.12,충청북도 음성군 대소면,1,https://media.bunjang.co.kr/product/263064700_1_1715486339_w856.jpg,https://m.bunjang.co.kr/products/263064700?original=1&content_owner=83081397,사용감 없음
최상품 맥북에어 11인치 2013년식 A1465를 분양합니다.,"최상품 맥북에어 11인치 2013년식 A1465를 분양합니다.  이녀석의 사양은 사진에 올려 놓은데로 잘 봐주시면 되겠습니다. 부연 설명을 드리면 CPU는 1.3GHz 듀얼코어 intel Core i5이고 램은 총 4G로 2G 1600MHz DDR3 램이 두개 설치 되어 있습니다. VGA 사양은 Intel HD Graphics 5000 1536MB 이고 하드디스는 251SSD 이며 배터리는 사이클 수 386이고 최대충전용량 4,179mAh로서 당분간은 배터리 걱정없이 사용하셔도 되겠습니다.  하드디스크는 Mac OS X (Big Sur설치)에는 60G 부트캠프(윈도우 10 professional)에는 61.12G로 파티션 되어 있고 윈도우 10에는 오피스2013과 한글 2022, V3, 알집, 곰플레이어 설치 되어 있어서 바로 사용하시면 되십니다. 외관 상태는 생활기스나 찍힘없이 양호한 편입니다. 참고로 이 제품은 출고 당시부터 상판 애플 로고에 불이 들어도는 제품입니다. 구성품은 본체와 맥세이프 입니다.  고가의 전자제품이여서 직접 확인하신 후 직거래로 구매 해주셨으면 좋겠고 어쩔 수 없이 택배로 받아 보셔야 할 경우는 우체국택배로 뽁뽁이로 충분히 포장해서 보내드리겠습니다. 직거래는 안산 선부3동이나 시흥 시화공단에서 가능합니다.   좋은 하루 되세요. 감사합니다.",180000,2024.05.26,경기도 안산시 단원구 선부3동,1,https://media.bunjang.co.kr/product/263028481_1_1716066962_w856.jpg,https://m.bunjang.co.kr/products/263028481?original=1&content_owner=1264047,사용감 없음
맥북에어 m2 / 15인치 / 8g/512g,"맥북에어 m2
15인치
8g/512g 입니다.
배터리 사이클 : 9
힐링쉴드에서 7만원 주고 풀로 필름 다 해놨습니다.
파우치도 드려요~
기스없습니다~ 보증도 남아있어요.",1490000,2024.05.00,울산광역시 남구 신정4동,1,https://media.bunjang.co.kr/product/259747466_1_1713940433_w856.jpg,https://m.bunjang.co.kr/products/259747466?original=1&content_owner=12322271,사용감 없음
맥북 에어 M1 13인치 팝니다.,"깨끗하게 사용했어요
네고가능
인천 직거래",580000,2024.05.00,-,1,https://media.bunjang.co.kr/product/262562176_1_1715001234_w856.jpg,https://m.bunjang.co.kr/products/262562176?original=1&content_owner=2786050,사용감 없음
맥북에어 2013 13인치 128g 4g램,"2013 mid i5 4g 128g 제품이고 하판은 보호필름 붙였고 필름 제거하시면 깨끗합니다.

os big sur 업그레이드 해두었습니다.
연식이 있어 사용감은 있으나, 잘 작동합니다.
외관은 특별히 찍힌데는 없습니다.

케이블은 충전부 피복 좀 벗겨졌는데 사용 지장없고,, 맥세이프 케이블이나 변환잭 구하셔서 쓰셔도 될듯합니다.

저녁 문래동 직거래 또는 낮 국회의사당역 직거래
택배비 포함,,,",85000,2024.05.00,서울특별시 영등포구 여의동,1,https://media.bunjang.co.kr/product/262820766_1_1715296630_w856.jpg,https://m.bunjang.co.kr/products/262820766?original=1&content_owner=82215231,사용감 많음
맥북에어 M1 13인치,"맥북에어 M1 13인치 
8GB 통합메모리 256GB SSD

구성품 - 맥북에어, 박스, 충전기, 케이블, 매직마우스 드립니다

구입일-2021-2022 정확히 기억 안나요

배터리성능 99%

맥북병 치료하려고 구입했었고 집에서 넷플바께 안봤어요 처음부터 케이스 껴놔서 기스 하나도 없고 깨끗합니다 ! 실사 사진 첨부 했습니다

네고 X 
파손위험으로 직거래 선호 합니다",650000,2024.05.00,인천광역시 서구 원당동,1,https://media.bunjang.co.kr/product/262344930_1_1714871255_w856.jpg,https://m.bunjang.co.kr/products/262344930?original=1&content_owner=796471,사용감 없음
맥북에어 M2 / 256GB 미드나이트 판매,"맥북에어 13.6인치 판매합니다
M2 / 8GB / 256GB
미드나이트 색상
주로 영상보는 용도로만 사용했습니다
이동없이 제자리 사용했던거라서 깨끗해요
이제 구매한지 1년 다되어갑니다
아무런 이상없고 상태 좋아요!!
충전어답터,케이블,맥북 있습니다
연락주세요!",950000,2024.05.00,부산광역시 부산진구 부전제1동,1,https://media.bunjang.co.kr/product/262188976_1_1714713204_w856.jpg,https://m.bunjang.co.kr/products/262188976?original=1&content_owner=1086255,사용감 없음
맥북 에어 m1 13인치 램 16GB SSD 256GB,"아들이 군대가서 쓰던 맥북에어 팝니다.

2022년 구입한 모델로 약 2년 정도 사용하였습니다.

모서리에 미세한 생활기스가 있으며

배터리 상태 89% 싸이클카운트 78입니다.

정품케이스 및 충전기 포함 풀박스입니다.",800000,2024.05.19,서울특별시 송파구 오금동,1,https://media.bunjang.co.kr/product/263299541_1_1715593085_w856.jpg,https://m.bunjang.co.kr/products/263299541?original=1&content_owner=75602743,사용감 적음
맥북 에어 m1 a2337 512기가 중고 a급 팝니다,"맥북 에어 m1 a2337 중고 팝니다
상태 상당히 양호 하고 좋습니다
수리한적 없고 크게 찍히거나 한것도 없습니다.

혹시나 제가 못본 흠집이 있을수도 있으나 대체적으로
누가봐도 양호하다 싶을 상태 입니다 

용량도 512기가 라 용량도 넉넉합니다~ (256은 좀 적더라구요) 

배터리 사이클 100 프로라 충분히 오래 쓸수 있습니다
(사진첨부) 

대신 박스나 충전기는 없고
서비스로 이 맥북은 usb단자가 없기 때문에
USB 젠더 서비스로 드리겠습니다.

충전기 아이패드 고속 c타입 충전기로 해도 잘 됩니다 
충전기 사시라고 금액 좀 깍아서 반영했습니다
구매후 환불이나 취소는 불가하니 직접 다 보시고
작동되는거 보시고 좋은거래 되기를 바랍니다~~

낮에는 정발산역 가능 밤에는 식사동쪽 가능합니다

예민하고 까다로운 분하고는 거래 사양합니다",600000,2024.05.19,경기도 고양시 일산동구 식사동,1,https://media.bunjang.co.kr/product/263414829_1_1715731916_w856.jpg,https://m.bunjang.co.kr/products/263414829?original=1&content_owner=1589880,사용감 없음
2020맥북 에어 인텔 싸게팝니다,액정밑에 스크래치 난거 빼고 상태 최상이에요 배터리 싸이클 60회 입니다 사용법이 어려워 보관하고 컴터만써서 넷플릭스 과제만 하는데 썻어요 충전기 박스 같이드릴게요 램8기가 용량 256기가 입니다,390000,2024.05.00,부산광역시 사상구 엄궁동,1,https://media.bunjang.co.kr/product/262692575_1_1715182194_w856.jpg,https://m.bunjang.co.kr/products/262692575?original=1&content_owner=2952598,사용감 적음
(미개봉)맥북 에어 13 M3/스페이스그레이/8코어/256GB/8GB,"미개봉

스페이스그레이
M3 8코어 
GPU 8코어
SSD 256G
RAM 8G
30W 충전기
한글자판

미개봉 새상품 쿠팡 6월구매

직거래 선호!!
급전이 필요해서 이번주까지만 이 가격에 판매함당",1300000,2024.05.19,서울특별시 서초구 반포3동,1,https://media.bunjang.co.kr/product/263676318_1_1717412632_w856.jpg,https://m.bunjang.co.kr/products/263676318?original=1&content_owner=7512464,새 상품
맥북에어 m2 13인치 8GB 256GB 미드나이트 팝니다,"구매한지는 1년 반정도구요 사용을 거의 안해서 상태 아주 좋습니다 기스 조차 없습니다
곁에 앞뒤로 필름 붙여 놨습니다
박스랑 충전기 전부 있습니다
구매하시면 사진의 파우치랑 거치대 다 드릴게요
안전결제 무조건 가능입니다",800000,2024.05.19,강원특별자치도 양구군 양구읍,1,https://media.bunjang.co.kr/product/262741820_1_1715577206_w856.jpg,https://m.bunjang.co.kr/products/262741820?original=1&content_owner=80973627,사용감 없음
맥북에어m2 15인치 기본형 판매합니다,"맥북에어m2 15인치 기본모델 판매해요

맥북에어m2 15인치
메모리 8기가 저장장치 256 
색상 스페이스그레이
사이클 3회 배터리성능 100프로
영수증은 없으며  풀박스 입니다 

직거래는 전남 나주에서 가능합니다",1200000,2024.05.12,-,1,https://media.bunjang.co.kr/product/262966042_1_1715329682_w856.jpg,https://m.bunjang.co.kr/products/262966042?original=1&content_owner=75952718,사용감 없음
맥북 m1 에어 8gb 256gb,"맥북 에어 m1 제품 판매합니다.

음악작업 하기 위해 사용했습니다.
사용 기간은 2년 반 쯤 됩니다.

생활 기스 어느정도 있고
정적인 화면 오래 두면 잔상이 생기는 문제가 있어서 싸게 올립니다.

잔상 신경 쓰시지 않는 분이거나
클램쉘 모드로 주로 쓰실 분에게 추천드립니다.

구성품은 본체, 박스, 충전기, 파우치
이렇게 드립니다. 

빠르게 처분하고 싶어서
5월 9일까지 
쿨거래 해주시는 분께 45만원에 
드리겠습니다.",480000,2024.05.00,-,1,https://media.bunjang.co.kr/product/262599157_1_1715042422_w856.jpg,https://m.bunjang.co.kr/products/262599157?original=1&content_owner=4513298,사용감 적음
에플 맥북 에어 2020년형 m1 256G 스페이스그레이,"사용감이 조금 있으나
무리 없이 사용 가능합니다
애플에서 그램으로 넘어가게 되어 판매합니다
사진 첨부하니 참고하여 주세요
추가 문의사항 번톡 주세요",550000,2024.05.19,경기도 평택시 안중읍,1,https://media.bunjang.co.kr/product/262137913_1_1716606430_w856.jpg,https://m.bunjang.co.kr/products/262137913?original=1&content_owner=11149934,사용감 적음
맥북에어 2020 13인치 i5 10세대 램16 ssd512 팔아요,"22년도에 200만원정도 주고구입했는데
한동안 사용안하다가 켜보니 와이파이잡아도
화면처럼 계속돌기만 하네요

초기화하는과정에서 뭔가 뒤틀린거같아보이네요

할줄몰라서 고쳐쓰실분이 사가셨으면 합니다

중고제품 특성상 교환환불 안되는점 양해바랍니다

방학역3번 출구 직거래/택배거래합니다-",450000,2024.05.19,서울특별시 도봉구 방학제1동,1,https://media.bunjang.co.kr/product/263030281_1_1715842709_w856.jpg,https://m.bunjang.co.kr/products/263030281?original=1&content_owner=10022982,사용감 없음
맥북에어 2020년형 8/26G 그레이 (액정깨짐),"맥북에어 m1칩아닌 2020년형 8/26G 그레이 단품 부품용으로 판매합니다 ㅠ
액정 깨져서 내놓습니다. 화면 안나온걸로 보입니다 ㅠ(마지막 사진 참고하세요) 그외엔 깨끗합니다
직거래는 왕십리2동 인근이며 택배거래 가능합니다",200000,2024.05.19,-,1,https://media.bunjang.co.kr/product/262833920_1_1715768410_w856.jpg,https://m.bunjang.co.kr/products/262833920?original=1&content_owner=83193158,고장/파손 상품
맥북에어 2020 부품용,"아이클라우드 락 있습니다.
외관은 상판 찍힘 하나와 전체적으로 사용감 있으며 그외 부품은 이상 없습니다.
인텔 i3 / 8g / 256gb입니다.

2차구매이며 부품 탈거하려고 구매했다가 아이클라우드락때문에 다시 판매합니다. (분실은 아니라고 들었습니다.)

안전거래 가능
저도 2차구매라 제품관련질문 답 못해드립니다.
더이상 가격 안내립니다.",168000,2024.05.00,-,1,https://media.bunjang.co.kr/product/255762066_1_1714320545_w856.jpg,https://m.bunjang.co.kr/products/255762066?original=1&content_owner=79295689,고장/파손 상품
맥북에어13 M2 8 / 512GB 고급형 cto,"보증은 종료 됐습니다.

13인치 M2 cpu 8, gpu 10, 8gb, 512gb 스페이스그레이
배터리 100% 
사이클 13
외관/팜레스트/트랙패드 무광필름 입니다
액정은 필름하면 화질저하, 빛반사 때문에 안했습니다.
기스x 액정 정상 입니다

양천구 강서구 직거래 가능합니다

박스는 없구요 애플 73W 충전 어댑터랑 맥세이프 케이블 드립니다.

구성품은 다 있어요
원래 충전기 35w인데 따로 구매했습니다.

m3max 맥북프로 구매해서 판매해요",1000000,2024.05.12,서울특별시 양천구 신월4동,1,https://media.bunjang.co.kr/product/262644778_1_1715071676_w856.jpg,https://m.bunjang.co.kr/products/262644778?original=1&content_owner=11929680,사용감 없음
